Origin,Destination,Hotel Property,Hotel Nights Stay,Hotel Check In Date,Hotel Check Out Date,Expedia Package Price/Person,JetBlue Package Price/Person,% Savings (Compared to Expedia),Month,Advance_weeks,count
JFK,BGI,Bougainvillea Beach Resort,7.00,2015/10/30,2015/11/06,1355.27,1345.68,0.71%,10.00,within 1 wk,1
JFK,BGI,Bougainvillea Beach Resort,3.00,2015/11/08,2015/11/11,682.08,679.02,0.45%,11.00,1-2 wks,1
JFK,BGI,Bougainvillea Beach Resort,3.00,2015/11/18,2015/11/21,681.70,679.02,0.39%,11.00,2-4 wks,1
JFK,BGI,Bougainvillea Beach Resort,3.00,2015/11/07,2015/11/10,732.89,730.02,0.39%,11.00,1-2 wks,1
JFK,BGI,Bougainvillea Beach Resort,3.00,2015/11/22,2015/11/25,681.33,679.02,0.34%,11.00,2-4 wks,1
JFK,BGI,Bougainvillea Beach Resort,3.00,2015/11/25,2015/11/28,795.51,792.97,0.32%,11.00,2-4 wks,1
JFK,LAS,Boulder Station Hotel and Casino,3.00,2015/11/15,2015/11/18,332.17,240.15,27.70%,11.00,2-4 wks,1
FLL,LAS,Boulder Station Hotel and Casino,3.00,2015/11/11,2015/11/14,444.84,365.77,17.78%,11.00,1-2 wks,1
JFK,LAS,Boulder Station Hotel and Casino,7.00,2015/11/01,2015/11/08,984.65,862.24,12.43%,11.00,within 1 wk,1
JFK,LAS,Boulder Station Hotel and Casino,7.00,2015/11/14,2015/11/21,611.17,536.24,12.26%,11.00,2-4 wks,1
JFK,LAS,Boulder Station Hotel and Casino,7.00,2015/11/08,2015/11/15,688.89,621.18,9.83%,11.00,1-2 wks,1
JFK,LAS,Boulder Station Hotel and Casino,7.00,2015/11/04,2015/11/11,779.39,705.73,9.45%,11.00,within 1 wk,1
JFK,LAS,Boulder Station Hotel and Casino,3.00,2015/11/14,2015/11/17,369.11,335.42,9.13%,11.00,2-4 wks,1
LGB,LAS,Boulder Station Hotel and Casino,3.00,2015/11/13,2015/11/16,290.07,265.26,8.55%,11.00,2-4 wks,1
FLL,LAS,Boulder Station Hotel and Casino,3.00,2015/11/13,2015/11/16,590.75,544.21,7.88%,11.00,2-4 wks,1
LGB,LAS,Boulder Station Hotel and Casino,3.00,2015/11/25,2015/11/28,394.07,367.15,6.83%,11.00,2-4 wks,1
JFK,LAS,Boulder Station Hotel and Casino,7.00,2015/11/06,2015/11/13,707.55,661.31,6.54%,11.00,1-2 wks,1
JFK,LAS,Boulder Station Hotel and Casino,3.00,2015/11/25,2015/11/28,761.38,717.83,5.72%,11.00,2-4 wks,1
BOS,LAS,Boulder Station Hotel and Casino,3.00,2015/11/15,2015/11/18,418.17,396.50,5.18%,11.00,2-4 wks,1
FLL,LAS,Boulder Station Hotel and Casino,3.00,2015/11/25,2015/11/28,637.29,607.04,4.75%,11.00,2-4 wks,1
FLL,LAS,Boulder Station Hotel and Casino,3.00,2015/10/25,2015/10/28,517.51,494.11,4.52%,10.00,within 1 wk,1
LGB,LAS,Boulder Station Hotel and Casino,7.00,2015/11/08,2015/11/15,402.63,390.03,3.13%,11.00,1-2 wks,1
JFK,LAS,Boulder Station Hotel and Casino,7.00,2015/11/15,2015/11/22,590.86,574.40,2.79%,11.00,2-4 wks,1
BOS,LAS,Boulder Station Hotel and Casino,3.00,2015/11/25,2015/11/28,927.66,902.98,2.66%,11.00,2-4 wks,1
SFO,LAS,Boulder Station Hotel and Casino,3.00,2015/11/01,2015/11/04,249.80,244.46,2.14%,11.00,within 1 wk,1
LGB,LAS,Boulder Station Hotel and Casino,7.00,2015/10/23,2015/10/30,396.94,391.69,1.32%,10.00,within 1 wk,1
SFO,LAS,Boulder Station Hotel and Casino,3.00,2015/11/14,2015/11/17,149.09,147.93,0.78%,11.00,2-4 wks,1
LGB,LAS,Boulder Station Hotel and Casino,3.00,2015/10/24,2015/10/27,212.94,211.87,0.50%,10.00,within 1 wk,1
JFK,LAS,Boulder Station Hotel and Casino,3.00,2015/11/04,2015/11/07,699.03,696.81,0.32%,11.00,within 1 wk,1
JFK,MSY,Bourbon Orleans Hotel,3.00,2015/10/24,2015/10/27,905.42,729.42,19.44%,10.00,within 1 wk,1
JFK,MSY,Bourbon Orleans Hotel,3.00,2015/10/21,2015/10/24,1202.76,1124.32,6.52%,10.00,within 1 wk,1
JFK,MSY,Bourbon Orleans Hotel,7.00,2015/10/21,2015/10/28,2373.52,2221.57,6.40%,10.00,within 1 wk,1
JFK,MSY,Bourbon Orleans Hotel,7.00,2015/11/15,2015/11/22,1320.59,1275.34,3.43%,11.00,2-4 wks,1
JFK,MSY,Bourbon Orleans Hotel,3.00,2015/10/23,2015/10/26,1119.08,1088.70,2.71%,10.00,within 1 wk,1
JFK,MSY,Bourbon Orleans Hotel,3.00,2015/11/18,2015/11/21,718.25,701.46,2.34%,11.00,2-4 wks,1
JFK,SDQ,Boutique Hotel Palacio,3.00,2015/10/23,2015/10/26,728.32,582.22,20.06%,10.00,within 1 wk,1
JFK,SDQ,Boutique Hotel Palacio,3.00,2015/10/24,2015/10/27,665.41,582.22,12.50%,10.00,within 1 wk,1
JFK,SDQ,Boutique Hotel Palacio,7.00,2015/10/23,2015/10/30,868.87,805.71,7.27%,10.00,within 1 wk,1
JFK,SDQ,Boutique Hotel Palacio,3.00,2015/11/04,2015/11/07,610.10,582.22,4.57%,11.00,within 1 wk,1
JFK,SDQ,BQ Santo Domingo by BQ Hotels,3.00,2015/10/23,2015/10/26,721.92,558.91,22.58%,10.00,within 1 wk,1
JFK,SDQ,BQ Santo Domingo by BQ Hotels,3.00,2015/10/24,2015/10/27,666.02,567.41,14.81%,10.00,within 1 wk,1
JFK,SDQ,BQ Santo Domingo by BQ Hotels,3.00,2015/10/25,2015/10/28,648.55,575.87,11.21%,10.00,within 1 wk,1
JFK,SDQ,BQ Santo Domingo by BQ Hotels,7.00,2015/10/23,2015/10/30,876.94,785.28,10.45%,10.00,within 1 wk,1
JFK,SDQ,BQ Santo Domingo by BQ Hotels,3.00,2015/10/30,2015/11/02,617.23,558.91,9.45%,10.00,within 1 wk,1
JFK,SDQ,BQ Santo Domingo by BQ Hotels,3.00,2015/10/28,2015/10/31,625.12,575.87,7.88%,10.00,within 1 wk,1
JFK,SDQ,BQ Santo Domingo by BQ Hotels,3.00,2015/11/04,2015/11/07,615.60,585.06,4.96%,11.00,within 1 wk,1
JFK,SDQ,BQ Santo Domingo by BQ Hotels,7.00,2015/10/25,2015/11/01,825.16,785.28,4.83%,10.00,within 1 wk,1
JFK,SDQ,BQ Santo Domingo by BQ Hotels,7.00,2015/10/24,2015/10/31,821.93,785.28,4.46%,10.00,within 1 wk,1
JFK,SDQ,BQ Santo Domingo by BQ Hotels,3.00,2015/11/06,2015/11/09,581.78,558.15,4.06%,11.00,1-2 wks,1
JFK,SDQ,BQ Santo Domingo by BQ Hotels,3.00,2015/11/07,2015/11/10,588.36,566.60,3.70%,11.00,1-2 wks,1
JFK,SDQ,BQ Santo Domingo by BQ Hotels,3.00,2015/11/08,2015/11/11,595.33,585.06,1.73%,11.00,1-2 wks,1
JFK,PBI,Bradley Park Hotel,3.00,2015/11/14,2015/11/17,487.45,435.26,10.71%,11.00,2-4 wks,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/10/25,2015/10/28,897.54,659.09,26.57%,10.00,within 1 wk,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/10/28,2015/10/31,850.22,653.54,23.13%,10.00,within 1 wk,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/10/24,2015/10/27,838.59,659.09,21.41%,10.00,within 1 wk,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/10/23,2015/10/30,1269.52,1035.89,18.40%,10.00,within 1 wk,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/18,2015/11/21,870.74,717.75,17.57%,11.00,2-4 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/10/21,2015/10/28,1289.25,1084.68,15.87%,10.00,within 1 wk,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/10/23,2015/10/26,776.68,659.35,15.11%,10.00,within 1 wk,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/10/30,2015/11/06,1306.41,1109.89,15.04%,10.00,within 1 wk,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/10/30,2015/11/02,775.33,670.15,13.57%,10.00,within 1 wk,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/10/30,2015/11/02,762.14,664.46,12.82%,10.00,within 1 wk,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/10/31,2015/11/03,765.44,669.92,12.48%,10.00,within 1 wk,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/01,2015/11/04,765.44,669.92,12.48%,11.00,within 1 wk,1
JFK,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/25,2015/11/28,1349.44,1182.54,12.37%,11.00,2-4 wks,1
JFK,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/10/28,2015/10/31,1017.40,895.18,12.01%,10.00,within 1 wk,1
JFK,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/10/25,2015/10/28,1018.40,901.76,11.45%,10.00,within 1 wk,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/13,2015/11/20,1249.45,1109.14,11.23%,11.00,2-4 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/25,2015/12/02,1451.05,1293.14,10.88%,11.00,2-4 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/10/25,2015/11/01,1454.55,1296.29,10.88%,10.00,within 1 wk,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/10/24,2015/10/31,1256.21,1121.06,10.76%,10.00,within 1 wk,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/10/31,2015/11/03,648.63,579.55,10.65%,10.00,within 1 wk,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/01,2015/11/04,648.63,579.55,10.65%,11.00,within 1 wk,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/06,2015/11/13,1343.85,1202.41,10.52%,11.00,1-2 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/15,2015/11/22,1283.72,1149.14,10.48%,11.00,2-4 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/08,2015/11/15,1300.33,1164.14,10.47%,11.00,1-2 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/04,2015/11/07,669.51,603.44,9.87%,11.00,within 1 wk,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/10/28,2015/11/04,1247.63,1129.99,9.43%,10.00,within 1 wk,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/22,2015/11/29,1778.43,1612.96,9.30%,11.00,2-4 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/22,2015/11/29,1734.32,1573.14,9.29%,11.00,2-4 wks,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/10/25,2015/11/01,1231.46,1126.61,8.51%,10.00,within 1 wk,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/21,2015/11/28,1477.94,1352.14,8.51%,11.00,2-4 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/18,2015/11/21,885.63,812.32,8.28%,11.00,2-4 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/21,2015/11/24,921.63,846.32,8.17%,11.00,2-4 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/10/21,2015/10/24,868.40,797.84,8.13%,10.00,within 1 wk,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/11,2015/11/18,1440.10,1330.96,7.58%,11.00,1-2 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/10/28,2015/10/31,662.73,622.35,6.09%,10.00,within 1 wk,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/08,2015/11/11,715.44,675.75,5.55%,11.00,1-2 wks,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/10/31,2015/11/07,1212.26,1146.35,5.44%,10.00,within 1 wk,1
JFK,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/10/30,2015/11/02,959.56,908.14,5.36%,10.00,within 1 wk,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/10/30,2015/11/06,1204.17,1140.88,5.26%,10.00,within 1 wk,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/25,2015/11/28,963.72,914.32,5.13%,11.00,2-4 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/10/28,2015/11/04,1098.51,1057.51,3.73%,10.00,within 1 wk,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/14,2015/11/17,1049.54,1012.32,3.55%,11.00,2-4 wks,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/20,2015/11/23,742.51,717.75,3.33%,11.00,2-4 wks,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/14,2015/11/17,769.72,745.75,3.11%,11.00,2-4 wks,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/15,2015/11/18,695.44,675.75,2.83%,11.00,2-4 wks,1
JFK,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/10/25,2015/11/01,1497.26,1456.56,2.72%,10.00,within 1 wk,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/25,2015/12/02,1303.56,1275.96,2.12%,11.00,2-4 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/22,2015/11/25,789.54,773.32,2.05%,11.00,2-4 wks,1
JFK,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/01,2015/11/04,930.04,914.62,1.66%,11.00,within 1 wk,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/08,2015/11/15,1393.56,1372.96,1.48%,11.00,1-2 wks,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/15,2015/11/22,1393.56,1372.96,1.48%,11.00,2-4 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/14,2015/11/21,1507.66,1489.14,1.23%,11.00,2-4 wks,1
JFK,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/20,2015/11/23,865.15,854.54,1.23%,11.00,2-4 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/10/24,2015/10/27,683.71,676.35,1.08%,10.00,within 1 wk,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/18,2015/11/25,1303.66,1293.14,0.81%,11.00,2-4 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/15,2015/11/18,620.54,616.32,0.68%,11.00,2-4 wks,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/13,2015/11/20,1209.56,1201.96,0.63%,11.00,2-4 wks,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/14,2015/11/21,1209.56,1201.96,0.63%,11.00,2-4 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/07,2015/11/10,638.29,634.44,0.60%,11.00,1-2 wks,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/22,2015/11/25,749.99,745.75,0.57%,11.00,2-4 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/04,2015/11/11,1135.69,1129.41,0.55%,11.00,within 1 wk,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/06,2015/11/09,757.29,753.44,0.51%,11.00,1-2 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/10/25,2015/10/28,623.40,620.35,0.49%,10.00,within 1 wk,1
JFK,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/22,2015/11/29,1948.56,1939.13,0.48%,11.00,2-4 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/10/24,2015/10/31,1131.31,1125.89,0.48%,10.00,within 1 wk,1
FLL,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/20,2015/11/27,1377.97,1372.96,0.36%,11.00,2-4 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/11,2015/11/18,1163.11,1160.14,0.25%,11.00,1-2 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/08,2015/11/11,586.54,585.32,0.21%,11.00,1-2 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,3.00,2015/11/13,2015/11/16,685.31,684.32,0.14%,11.00,2-4 wks,1
SJU,PUJ,Breathless Punta Cana Resort and Spa,7.00,2015/11/01,2015/11/08,1147.03,1146.30,0.06%,11.00,within 1 wk,1
JFK,NAS,Breezes Resort Bahamas,3.00,2015/10/25,2015/10/28,917.36,812.80,11.40%,10.00,within 1 wk,1
JFK,MSY,Brent House Hotel,3.00,2015/10/21,2015/10/24,942.52,508.79,46.02%,10.00,within 1 wk,1
JFK,MSY,Brent House Hotel,3.00,2015/10/24,2015/10/27,647.08,473.62,26.81%,10.00,within 1 wk,1
JFK,MSY,Brent House Hotel,7.00,2015/10/21,2015/10/28,1091.41,805.29,26.22%,10.00,within 1 wk,1
JFK,MSY,Brent House Hotel,3.00,2015/10/23,2015/10/26,782.73,712.30,9.00%,10.00,within 1 wk,1
JFK,MSY,Brent House Hotel,7.00,2015/11/15,2015/11/22,996.82,911.54,8.56%,11.00,2-4 wks,1
JFK,MSY,Brent House Hotel,3.00,2015/11/13,2015/11/16,736.44,689.17,6.42%,11.00,2-4 wks,1
JFK,MSY,Brent House Hotel,3.00,2015/11/18,2015/11/21,582.28,548.95,5.72%,11.00,2-4 wks,1
JFK,MSY,Brent House Hotel,3.00,2015/11/14,2015/11/17,462.79,444.54,3.94%,11.00,2-4 wks,1
JFK,MSY,Brent House Hotel,3.00,2015/11/04,2015/11/07,521.30,502.01,3.70%,11.00,within 1 wk,1
JFK,MSY,Brent House Hotel,3.00,2015/11/21,2015/11/24,753.34,733.65,2.61%,11.00,2-4 wks,1
JFK,AUA,Brickell Bay Beach Club and Spa,3.00,2015/10/30,2015/11/02,865.13,714.45,17.42%,10.00,within 1 wk,1
JFK,AUA,Brickell Bay Beach Club and Spa,3.00,2015/11/01,2015/11/04,855.38,714.45,16.48%,11.00,within 1 wk,1
JFK,AUA,Brickell Bay Beach Club and Spa,3.00,2015/10/28,2015/10/31,854.82,715.71,16.27%,10.00,within 1 wk,1
JFK,AUA,Brickell Bay Beach Club and Spa,3.00,2015/10/31,2015/11/03,846.93,714.45,15.64%,10.00,within 1 wk,1
JFK,AUA,Brickell Bay Beach Club and Spa,7.00,2015/10/28,2015/11/04,1126.26,1006.17,10.66%,10.00,within 1 wk,1
JFK,AUA,Brickell Bay Beach Club and Spa,7.00,2015/10/30,2015/11/06,1118.88,1011.21,9.62%,10.00,within 1 wk,1
JFK,AUA,Brickell Bay Beach Club and Spa,3.00,2015/11/06,2015/11/09,825.28,747.35,9.44%,11.00,1-2 wks,1
JFK,AUA,Brickell Bay Beach Club and Spa,3.00,2015/11/25,2015/11/28,1071.32,972.98,9.18%,11.00,2-4 wks,1
JFK,AUA,Brickell Bay Beach Club and Spa,7.00,2015/11/01,2015/11/08,1277.33,1185.48,7.19%,11.00,within 1 wk,1
JFK,AUA,Brickell Bay Beach Club and Spa,7.00,2015/11/06,2015/11/13,1060.76,999.48,5.78%,11.00,1-2 wks,1
JFK,AUA,Brickell Bay Beach Club and Spa,7.00,2015/11/21,2015/11/28,1461.12,1379.59,5.58%,11.00,2-4 wks,1
JFK,AUA,Brickell Bay Beach Club and Spa,7.00,2015/11/22,2015/11/29,1709.08,1619.59,5.24%,11.00,2-4 wks,1
JFK,AUA,Brickell Bay Beach Club and Spa,3.00,2015/11/08,2015/11/11,746.40,710.35,4.83%,11.00,1-2 wks,1
JFK,AUA,Brickell Bay Beach Club and Spa,7.00,2015/10/31,2015/11/07,1048.46,999.48,4.67%,10.00,within 1 wk,1
JFK,AUA,Brickell Bay Beach Club and Spa,3.00,2015/11/07,2015/11/10,801.62,770.35,3.90%,11.00,1-2 wks,1
JFK,AUA,Brickell Bay Beach Club and Spa,3.00,2015/11/04,2015/11/07,930.81,896.35,3.70%,11.00,within 1 wk,1
JFK,AUA,Brickell Bay Beach Club and Spa,3.00,2015/11/15,2015/11/18,736.51,711.98,3.33%,11.00,2-4 wks,1
JFK,AUA,Brickell Bay Beach Club and Spa,3.00,2015/11/11,2015/11/14,746.28,724.35,2.94%,11.00,1-2 wks,1
JFK,AUA,Brickell Bay Beach Club and Spa,3.00,2015/11/18,2015/11/21,815.24,793.98,2.61%,11.00,2-4 wks,1
JFK,AUA,Brickell Bay Beach Club and Spa,3.00,2015/11/21,2015/11/24,919.95,897.98,2.39%,11.00,2-4 wks,1
JFK,AUA,Brickell Bay Beach Club and Spa,3.00,2015/11/14,2015/11/17,765.36,748.98,2.14%,11.00,2-4 wks,1
JFK,AUA,Brickell Bay Beach Club and Spa,3.00,2015/11/20,2015/11/23,765.21,748.98,2.12%,11.00,2-4 wks,1
JFK,AUA,Brickell Bay Beach Club and Spa,3.00,2015/11/13,2015/11/16,980.41,962.98,1.78%,11.00,2-4 wks,1
JFK,AUA,Brickell Bay Beach Club and Spa,3.00,2015/11/22,2015/11/25,760.20,748.98,1.48%,11.00,2-4 wks,1
JFK,AUA,Brickell Bay Beach Club and Spa,7.00,2015/11/04,2015/11/11,1194.46,1185.48,0.75%,11.00,within 1 wk,1
JFK,AUA,Brickell Bay Beach Club and Spa,7.00,2015/11/08,2015/11/15,1240.52,1231.48,0.73%,11.00,1-2 wks,1
JFK,AUA,Brickell Bay Beach Club and Spa,7.00,2015/11/07,2015/11/14,1060.65,1059.48,0.11%,11.00,1-2 wks,1
JFK,AUA,Brickell Bay Beach Club and Spa,7.00,2015/11/11,2015/11/18,999.60,999.48,0.01%,11.00,1-2 wks,1
JFK,SAN,Bristol Hotel,3.00,2015/10/28,2015/10/31,1047.86,477.46,54.44%,10.00,within 1 wk,1
JFK,SAN,Bristol Hotel,3.00,2015/10/30,2015/11/02,766.04,485.73,36.59%,10.00,within 1 wk,1
JFK,SAN,Bristol Hotel,3.00,2015/10/31,2015/11/03,765.97,485.73,36.59%,10.00,within 1 wk,1
JFK,SAN,Bristol Hotel,7.00,2015/10/28,2015/11/04,1024.24,781.32,23.72%,10.00,within 1 wk,1
JFK,SAN,Bristol Hotel,3.00,2015/11/01,2015/11/04,769.51,713.38,7.29%,11.00,within 1 wk,1
JFK,SAN,Bristol Hotel,3.00,2015/11/22,2015/11/25,633.77,619.14,2.31%,11.00,2-4 wks,1
JFK,SAN,Bristol Hotel,3.00,2015/11/21,2015/11/24,667.21,655.68,1.73%,11.00,2-4 wks,1
JFK,SAN,Bristol Hotel,7.00,2015/11/22,2015/11/29,1004.20,999.21,0.50%,11.00,2-4 wks,1
FLL,NAS,British Colonial Hilton - Nassau,7.00,2015/11/25,2015/12/02,1390.83,1029.54,25.98%,11.00,2-4 wks,1
FLL,NAS,British Colonial Hilton - Nassau,7.00,2015/11/18,2015/11/25,1310.61,1020.54,22.13%,11.00,2-4 wks,1
FLL,NAS,British Colonial Hilton - Nassau,7.00,2015/11/11,2015/11/18,1301.97,1020.54,21.62%,11.00,1-2 wks,1
JFK,NAS,British Colonial Hilton - Nassau,7.00,2015/11/25,2015/12/02,1570.72,1244.93,20.74%,11.00,2-4 wks,1
FLL,NAS,British Colonial Hilton - Nassau,3.00,2015/11/22,2015/11/25,731.71,589.23,19.47%,11.00,2-4 wks,1
FLL,NAS,British Colonial Hilton - Nassau,7.00,2015/11/22,2015/11/29,1375.45,1111.54,19.19%,11.00,2-4 wks,1
JFK,NAS,British Colonial Hilton - Nassau,7.00,2015/11/20,2015/11/27,1406.06,1151.54,18.10%,11.00,2-4 wks,1
FLL,NAS,British Colonial Hilton - Nassau,7.00,2015/11/06,2015/11/13,1202.52,986.54,17.96%,11.00,1-2 wks,1
JFK,NAS,British Colonial Hilton - Nassau,7.00,2015/11/18,2015/11/25,1385.31,1151.54,16.87%,11.00,2-4 wks,1
FLL,NAS,British Colonial Hilton - Nassau,3.00,2015/11/11,2015/11/14,649.58,540.23,16.83%,11.00,1-2 wks,1
JFK,NAS,British Colonial Hilton - Nassau,3.00,2015/10/25,2015/10/28,1007.20,850.93,15.52%,10.00,within 1 wk,1
JFK,NAS,British Colonial Hilton - Nassau,3.00,2015/11/22,2015/11/25,741.71,627.23,15.43%,11.00,2-4 wks,1
JFK,NAS,British Colonial Hilton - Nassau,7.00,2015/11/06,2015/11/13,1258.13,1071.54,14.83%,11.00,1-2 wks,1
FLL,NAS,British Colonial Hilton - Nassau,3.00,2015/11/18,2015/11/21,632.18,540.23,14.54%,11.00,2-4 wks,1
JFK,NAS,British Colonial Hilton - Nassau,7.00,2015/11/11,2015/11/18,1363.97,1170.54,14.18%,11.00,1-2 wks,1
FLL,NAS,British Colonial Hilton - Nassau,3.00,2015/11/25,2015/11/28,798.25,687.85,13.83%,11.00,2-4 wks,1
FLL,NAS,British Colonial Hilton - Nassau,3.00,2015/11/01,2015/11/04,782.08,678.23,13.28%,11.00,within 1 wk,1
FLL,NAS,British Colonial Hilton - Nassau,7.00,2015/11/07,2015/11/14,1130.88,986.54,12.76%,11.00,1-2 wks,1
JFK,NAS,British Colonial Hilton - Nassau,3.00,2015/11/25,2015/11/28,1243.20,1084.83,12.74%,11.00,2-4 wks,1
FLL,NAS,British Colonial Hilton - Nassau,7.00,2015/11/08,2015/11/15,1159.77,1012.54,12.70%,11.00,1-2 wks,1
FLL,NAS,British Colonial Hilton - Nassau,7.00,2015/11/13,2015/11/20,1168.09,1020.54,12.63%,11.00,2-4 wks,1
FLL,NAS,British Colonial Hilton - Nassau,7.00,2015/11/21,2015/11/28,1196.65,1048.54,12.38%,11.00,2-4 wks,1
FLL,NAS,British Colonial Hilton - Nassau,3.00,2015/11/06,2015/11/09,669.97,588.23,12.20%,11.00,1-2 wks,1
FLL,NAS,British Colonial Hilton - Nassau,7.00,2015/11/04,2015/11/11,1632.15,1440.87,11.72%,11.00,within 1 wk,1
JFK,NAS,British Colonial Hilton - Nassau,3.00,2015/11/11,2015/11/14,794.47,704.23,11.36%,11.00,1-2 wks,1
FLL,NAS,British Colonial Hilton - Nassau,3.00,2015/11/04,2015/11/07,827.69,734.95,11.21%,11.00,within 1 wk,1
FLL,NAS,British Colonial Hilton - Nassau,3.00,2015/11/21,2015/11/24,618.45,555.23,10.22%,11.00,2-4 wks,1
FLL,NAS,British Colonial Hilton - Nassau,7.00,2015/11/20,2015/11/27,1192.54,1073.54,9.98%,11.00,2-4 wks,1
FLL,NAS,British Colonial Hilton - Nassau,3.00,2015/11/20,2015/11/23,627.96,566.23,9.83%,11.00,2-4 wks,1
JFK,NAS,British Colonial Hilton - Nassau,7.00,2015/11/07,2015/11/14,1197.95,1082.54,9.63%,11.00,1-2 wks,1
JFK,NAS,British Colonial Hilton - Nassau,7.00,2015/11/13,2015/11/20,1197.29,1082.54,9.58%,11.00,2-4 wks,1
JFK,NAS,British Colonial Hilton - Nassau,7.00,2015/11/14,2015/11/21,1209.22,1093.54,9.57%,11.00,2-4 wks,1
